timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548171187581,21131,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-14,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,1472,0,759
1548171195129,14965,HTTP Request Pagina Piccola,200,OK,Thread Group 1-12,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4988,0,2441
1548171195598,14713,HTTP Request Pagina Piccola,200,OK,Thread Group 1-16,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4932,0,2193
1548171192353,18713,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-13,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4450,0,1757
1548171183090,28123,HTTP Request Immagine,200,OK,Thread Group 1-28,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1722,0,795
1548171197130,14279,HTTP Request Pagina Piccola,200,OK,Thread Group 1-26,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4848,0,2076
1548171194438,18695,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-2,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4807,0,2719
1548171184935,28818,HTTP Request Immagine,200,OK,Thread Group 1-1,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,2460,0,1244
1548171200277,13582,HTTP Request Pagina Piccola,200,OK,Thread Group 1-4,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,6825,0,2921
1548171195207,18675,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-20,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,5069,0,2422
1548171185391,28926,HTTP Request Immagine,200,OK,Thread Group 1-21,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,2385,0,1310
1548171190011,24408,HTTP Request Pagina Media,200,OK,Thread Group 1-3,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3568,0,1865
1548171206625,8687,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-29,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3287,0,1611
1548171187678,29220,HTTP Request Immagine,200,OK,Thread Group 1-15,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1475,0,728
1548171206977,10624,HTTP Request Pagina Piccola,200,OK,Thread Group 1-30,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3107,0,1365
1548171208714,8967,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-14,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3496,0,1588
1548171186301,32237,HTTP Request Immagine,200,OK,Thread Group 1-18,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1947,0,1140
1548171203093,16252,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-17,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,5308,0,3917
1548171195543,24208,HTTP Request Pagina Media,200,OK,Thread Group 1-10,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4980,0,2248
1548171207021,13134,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-5,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3156,0,1460
1548171211213,9643,HTTP Request Pagina Piccola,200,OK,Thread Group 1-28,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3627,0,1692
1548171217682,3625,HTTP Request Pagina Piccola,200,OK,Thread Group 1-14,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2489,0,969
1548171193496,28271,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-9,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4313,0,1881
1548171194329,27827,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-27,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4764,0,2694
1548171210096,12306,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-12,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3739,0,1744
1548171215313,7120,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-29,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3301,0,2276
1548171219346,3200,HTTP Request Pagina Piccola,200,OK,Thread Group 1-17,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,1906,0,808
1548171211067,13806,HTTP Request Pagina Media,200,OK,Thread Group 1-13,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3756,0,1832
1548171221309,4827,HTTP Request Pagina Piccola,200,OK,Thread Group 1-14,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2766,0,1248
1548171193621,35330,HTTP Request Immagine,200,OK,Thread Group 1-19,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4189,0,1874
1548171193581,35764,HTTP Request Immagine,200,OK,Thread Group 1-23,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4228,0,1855
1548171197217,33285,HTTP Request Immagine,200,OK,Thread Group 1-24,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4721,0,2055
1548171213755,17045,HTTP Request Pagina Media,200,OK,Thread Group 1-1,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3835,0,1527
1548171220858,11577,HTTP Request Pagina Piccola,200,OK,Thread Group 1-28,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2561,0,1174
1548171205930,26885,HTTP Request Immagine,200,OK,Thread Group 1-8,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3399,0,1837
1548171219752,14744,HTTP Request Pagina Media,200,OK,Thread Group 1-10,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,1960,0,842
1548171207715,27708,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-25,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3319,0,1578
1548171222157,13452,HTTP Request Pagina Piccola,200,OK,Thread Group 1-27,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3159,0,1383
1548171222435,13211,HTTP Request Pagina Piccola,200,OK,Thread Group 1-29,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3435,0,1469
1548171213861,22102,HTTP Request Pagina Media,200,OK,Thread Group 1-4,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3895,0,1564
1548171214318,22588,HTTP Request Pagina Media,200,OK,Thread Group 1-21,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3628,0,2324
1548171201992,35319,HTTP Request Immagine,200,OK,Thread Group 1-11,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,6062,0,4417
1548171216898,20682,HTTP Request Pagina Media,200,OK,Thread Group 1-15,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,2914,0,1153
1548171224875,15470,HTTP Request Pagina Piccola,200,OK,Thread Group 1-13,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4672,0,2558
1548171204727,35850,HTTP Request Immagine,200,OK,Thread Group 1-6,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4396,0,2776
1548171204973,35605,HTTP Request Immagine,200,OK,Thread Group 1-22,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4320,0,2732
1548171222403,18273,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-12,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3428,0,1451
1548171217602,23510,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-30,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,2551,0,972
1548171206412,36070,HTTP Request Immagine,200,OK,Thread Group 1-7,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3255,0,1638
1548171228953,13817,HTTP Request Pagina Piccola,200,OK,Thread Group 1-19,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4459,0,2359
1548171230503,14172,HTTP Request Pagina Piccola,200,OK,Thread Group 1-24,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,5161,0,2304
1548171226138,20450,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-14,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,5324,0,2980
1548171221768,25046,HTTP Request Pagina Media,200,OK,Thread Group 1-9,text,true,,470258,125,29,29,http://192.168.1.172/Amazon.html,2900,0,1245
1548171232436,14649,HTTP Request Pagina Piccola,200,OK,Thread Group 1-28,text,true,,29275,133,28,28,http://192.168.1.172/Instagramlogin.html,5674,0,2937
1548171210313,42789,HTTP Request Immagine,200,OK,Thread Group 1-16,bin,true,,5266772,138,27,27,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3839,0,1915
1548171214420,40836,HTTP Request Immagine,200,OK,Thread Group 1-3,bin,true,,5266772,138,26,26,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3631,0,2338
1548171213134,42422,HTTP Request Immagine,200,OK,Thread Group 1-2,bin,true,,5266772,138,25,25,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4077,0,1870
1548171213885,41673,HTTP Request Immagine,200,OK,Thread Group 1-20,bin,true,,5266772,138,25,25,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3848,0,1541
1548171211411,44148,HTTP Request Immagine,200,OK,Thread Group 1-26,bin,true,,5266772,138,25,25,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3834,0,2206
1548171218539,37026,HTTP Request Immagine,200,OK,Thread Group 1-18,bin,true,,5266772,138,24,24,http://192.168.1.172/Sample-jpg-image-5mb.jpg,2610,0,1547
1548171235964,20574,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-4,text,true,,114344,128,21,21,http://192.168.1.172/FrancoCFA.html,5152,0,2857
1548171236907,19906,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-21,text,true,,114344,128,20,20,http://192.168.1.172/FrancoCFA.html,5527,0,2895
1548171235611,21293,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-27,text,true,,114344,128,19,19,http://192.168.1.172/FrancoCFA.html,4968,0,2774
1548171237313,19599,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-11,text,true,,114344,128,18,18,http://192.168.1.172/FrancoCFA.html,5328,0,2722
1548171235647,21414,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-29,text,true,,114344,128,17,17,http://192.168.1.172/FrancoCFA.html,4971,0,2785
1548171222547,34946,HTTP Request Immagine,200,OK,Thread Group 1-17,bin,true,,5266772,138,16,16,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3476,0,1489
1548171240580,17266,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-22,text,true,,114344,128,15,15,http://192.168.1.172/FrancoCFA.html,4018,0,2133
1548171229346,29962,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-23,text,true,,1498246,127,14,14,http://192.168.1.172/Facebook.html,4895,0,2224
1548171220157,41449,HTTP Request Immagine,200,OK,Thread Group 1-5,bin,true,,5266772,138,13,13,http://192.168.1.172/Sample-jpg-image-5mb.jpg,2387,0,1107
1548171234498,33440,HTTP Request Immagine,200,OK,Thread Group 1-10,bin,true,,5266772,138,12,12,http://192.168.1.172/Sample-jpg-image-5mb.jpg,5397,0,2603
1548171240347,29256,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-13,text,true,,1498246,127,11,11,http://192.168.1.172/Facebook.html,4251,0,2357
1548171232817,36793,HTTP Request Immagine,200,OK,Thread Group 1-8,bin,true,,5266772,138,11,11,http://192.168.1.172/Sample-jpg-image-5mb.jpg,5576,0,2795
1548171230802,39787,HTTP Request Immagine,200,OK,Thread Group 1-1,bin,true,,5266772,138,9,9,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4863,0,2110
1548171242482,28443,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-7,text,true,,1498246,127,8,8,http://192.168.1.172/Facebook.html,4268,0,1907
1548171241114,29837,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-30,text,true,,1498246,127,7,7,http://192.168.1.172/Facebook.html,4192,0,2151
1548171237582,33398,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-15,text,true,,1498246,127,6,6,http://192.168.1.172/Facebook.html,5123,0,2789
1548171235425,39376,HTTP Request Immagine,200,OK,Thread Group 1-25,bin,true,,5266772,138,5,5,http://192.168.1.172/Sample-jpg-image-5mb.jpg,5145,0,2714
1548171240578,35171,HTTP Request Immagine,200,OK,Thread Group 1-6,bin,true,,5266772,138,4,4,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4020,0,2132
1548171240677,36086,HTTP Request Immagine,200,OK,Thread Group 1-12,bin,true,,5266772,138,3,3,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4027,0,2130
1548171242772,34038,HTTP Request Immagine,200,OK,Thread Group 1-19,bin,true,,5266772,138,2,2,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4555,0,1908
1548171244676,32670,HTTP Request Immagine,200,OK,Thread Group 1-24,bin,true,,5266772,138,1,1,http://192.168.1.172/Sample-jpg-image-5mb.jpg,7088,0,2596
